sample,farm,month,species,Acer,Achillea.millefolium,Aesculus.hippocastanum,Agapanthus,Agrostis.stolonifera,Ailanthus.altissima,Ajuga,Ajuga.reptans,Allium,Alopecurus.pratensis,Althaea.officinalis,Amaryllidaceae,Anemone,Anthriscus.sylvestris,Anthyllis.vulneraria,Antirrhinum.majus,Apiaceae,Artemisia,Asparagaceae,Asphodelaceae,Asteraceae,Astilbe,Bartsia,Begonia,Berberis,Betulaceae,Boraginaceae,Brassica,Brassicaceae,Buddleja.davidii,Camellia,Caprifoliaceae,Cardamine,Caricaceae,Caryophyllaceae,Castanea.sativa,Centaurea.nigra,Cerastium,Chenopodiaceae,Chenopodium,Citrus,Clematis,Convallaria.majalis,Convolvulaceae,Convolvulus.arvensis,Cornus,Corylus.avellana,Crassulaceae,Crataegus.monogyna,Crepis.capillaris,Cucurbita,Cucurbitaceae,Cynareae,Davidia.involucrata,Epilobium,Ericaceae,Eucalyptus,Euphorbia,Euphorbiaceae,Fabaceae,Fabeae,Fallopia,Festuca,Ficaria.verna,Filipendula.ulmaria,Foeniculum.vulgare,Forsythia,Fragaria,Fraxinus,Fuchsia,Gaillardia.aristata,Glechoma.hederacea,Hamamelis.mollis,Hedera.helix,Helleborus.orientalis,Holcus.lanatus,Hyacinthaceae,Hyacinthoides.non-scripta,Hydrangea,Hypericum,Hypericum.androsaemum,Hyssopus.officinalis,Ilex.aquifolium,Impatiens.glandulifera,Iridaceae,Juncus,Juniperus.communis,Lactuca.sativa,Lamiaceae,Lamium,Lathyrus,Laurus.nobilis,Lavandula.angustifolia,Lepidium.campestre,Ligustrum,Linaria.vulgaris,Lobularia.maritima,Lolium,Lonicera,Lotus,Lotus.corniculatus,Lupinus.luteus,Malus,Malvaceae,Melilotus,Mentha,Mentha.spicata,Mentheae,Menyanthes.trifoliata,Mercurialis,Myrtaceae,Myrtus.communis,Narcissus,Nerium.oleander,Oenothera,Olea.europaea,Oleaceae,Onobrychis.viciifolia,Ononis.repens,Origanum.vulgare,Orobanchaceae,Oxalidaceae,Papaver,Papaveraceae,Paulownia.tomentosa,Pericallis.hybrida,Pinus,Plantago,Platanus,Poa,Poaceae,Populus,Potentilla,Primula.veris,Prunella,Prunus,Quercus,Ranunculaceae,Ranunculus,Raphanus,Rheum.palmatum,Rhinanthus.minor,Rhododendron,Ribes,Rosa,Rosaceae,Rubus,Salicaceae,Salix,Salvia,Sambucus.nigra,Sapindaceae,Scrophulariaceae,Scutellaria,Scutellaria.galericulata,Silene,Solanaceae,Solanum,Solidago,Sonchus,Sorbus,Sparganium.emersum,Stachys,Stellaria,Syringa.vulgaris,Taraxacum.officinale,Teucrium,Tilia,Trifolium,Trifolium.pratense,Trifolium.repens,Typha.latifolia,Ulmus,Urtica.dioica,Veronica,Viburnum,Vicia,Viola
B-L-008_S17,B,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048970662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084142,0,0,0,0,0,0,0,0.020867224,0,0,0,0,0,0,0,0.366466596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000673136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005216806,0,0,0,0,0,0,0,0,0,0,0,0,0.000617042,0,0,0,0,0,0.514556571,0,0,0,0.002860829,0.038929713,0,0,0,0,0,0,0
B-L-013_S25,B,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038699128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869519138,0,0,0,0,0,0.001453488,0.000817587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02825218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003028101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000968992,0.001937984,0,0,0,0,0,0.054293847,0,0,0,0,0.001029554,0,0,0,0,0,0,0
B-L-016_S33,B,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014645795,0,0,0,0,0,0.005359512,0,0.00854338,0,0,0,0.056089148,0,0.004775803,0,0,0.001114354,0,0.000689838,0,0,0,0,0.003343062,0,0,0,0,0,0,0,0.041178031,0.001008225,0,0,0,0,0,0,0,0.144812948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002122579,0,0,0,0,0,0,0,0,0,0.003661449,0.402228708,0,0,0,0,0,0,0.001167418,0,0,0,0,0,0,0,0,0,0,0,0,0.013849828,0,0,0,0,0,0,0.000583709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004404351,0,0,0,0,0,0.004775803,0,0,0,0,0,0.002334837,0,0,0.001220483,0,0,0.00652693,0,0,0,0.002706288,0.094295569,0,0.029503847,0,0,0,0.100769435,0.028760945,0,0,0.008384187,0.011143539,0,0,0
B-L-019_S41,B,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004214691,0,0,0,0,0,0.682521934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01152589,0,0,0,0,0,0,0,0.004558748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002666437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002064339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000860141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001720282,0.102786857,0,0,0,0,0,0,0,0,0.026492345,0.003526578,0.093927404,0.00335455,0,0,0,0.011955961,0,0,0.009117495,0,0,0,0,0.022965766,0,0,0.014278342,0,0,0,0
B-L-029_S49,B,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129446765,0,0,0,0,0,0.000886188,0,0,0,0,0,0,0,0,0,0.005443727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155399418,0,0,0,0,0,0,0,0.005380428,0,0,0,0,0,0,0,0,0,0,0,0,0.00075959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000886188,0.00892518,0.021015318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145588,0,0.517217369,0,0,0,0,0,0,0,0,0,0,0,0.004367641,0,0,0,0.005823522,0,0,0.00297506,0,0,0,0.025446259,0,0,0,0,0,0,0.114571465,0
B-L-035_S57,B,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045846702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893796791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014402852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002566845,0,0,0,0.000463458,0.000427807,0,0,0,0,0,0.000534759,0
B-L-036_S65,B,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01774225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974410216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003509456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002973289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536167,0,0,0.000828622,0,0,0,0,0,0,0,0,0,0,0,0
B-L-040_S73,B,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05040267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858223352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001500444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085617172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281716,0,0,0,0,0.001439201,0,0,0,0,0,0,0
B-L-044_S81,B,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076931828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784164273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003412872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130343278,0,0,0,0,0,0,0,0,0,0,0.000341287,0,0,0,0,0,0,0,0.001365149,0,0,0,0.001023862,0.001933961,0,0,0,0,0,0.00048349,0
B-L-045_S89,B,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01879502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000286219,0,0,0,0,0.004221724,0,0,0,0,0,0,0,0,0,0,0.962505367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000477031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000906359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004961122,0,0,0,0,0,0,0,0,0,0,0,0.001669608,0,0,0,0,0,0,0.002361303,0,0,0,0,0.003315365,0,0,0,0,0,0.000500883,0
B-L-047_S2,B,Sept,Bombus.pascuorum,0,0.003293437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061691702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000963933,0,0,0,0,0,0,0,0,0,0,0.781267572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002168849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120652261,0,0,0,0,0,0,0,0,0,0,0.002008193,0.002168849,0,0,0,0,0,0,0.01598522,0,0,0,0,0.002972126,0,0,0.006827858,0,0,0,0
B-L-057_S10,B,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0.032142067,0,0,0,0,0,0,0.008353618,0,0,0.003429962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003319318,0,0,0,0,0,0.914416906,0.004370436,0.013111308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001936269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000774508,0,0,0.007413145,0,0,0,0,0,0,0,0,0.003540606,0,0,0,0,0,0,0.005255588,0,0,0,0,0.001936269,0,0,0,0,0,0,0
B-L-059_S18,B,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0.014514958,0,0,0,0,0,0,0.003790017,0,0,0.012498992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345617289,0,0.057334086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548342876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000967664,0,0,0.003709378,0,0,0,0,0,0,0,0,0.006047899,0,0,0,0,0,0,0.005160874,0,0,0,0,0.002015966,0,0,0,0,0,0,0
B-L-061_S26,B,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0.007488708,0,0,0,0,0,0,0.001386798,0,0,0.320746493,0,0,0.004160393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006458515,0,0,0,0,0,0,0,0,0.23821222,0.001466043,0.051271892,0,0,0,0,0.003605674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252595293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000435851,0,0,0,0,0,0.000554719,0,0,0,0,0,0,0,0,0,0,0,0,0.006696252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475473,0,0,0,0.019851018,0.001386798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006735874,0,0,0.001783026,0,0,0,0,0,0,0.00099057,0.04089072,0.006696252,0,0,0,0,0,0,0.005467945,0,0,0,0,0.019494413,0,0,0.001149061,0,0,0,0
B-L-063_S34,B,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056553711,0,0,0,0,0,0.000833902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789098628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023349253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003373512,0,0,0,0,0,0,0,0,0,0,0.009855204,0.001933136,0.001250853,0,0,0.001857327,0,0,0.041543477,0,0,0,0.060988553,0.009362444,0,0,0,0,0,0,0
B-L-070_S42,B,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041999091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789467157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014385515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001446819,0,0,0,0,0,0.150923897,0,0,0,0.000868091,0.000909429,0,0,0,0,0,0,0
B-L-072_S50,B,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011426175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001834478,0.052466062,0,0,0,0,0,0,0,0.034121285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010273075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524136,0.044761256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995859,0,0,0,0,0,0,0,0,0,0,0,0.001415169,0,0,0,0,0.000838618,0,0.83982389,0,0,0,0,0.001519996,0,0,0,0,0,0,0
B-L-075_S58,B,Sept,Bombus.pascuorum,0,0.002391936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010422006,0,0,0,0,0.033999658,0,0,0,0,0,0.001708526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010934563,0,0.002221083,0.14317444,0,0,0,0,0,0,0,0.066461644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289253374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005296429,0.140782505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001708526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07756706,0,0,0,0,0,0,0,0,0,0,0.003417051,0.004271314,0,0,0,0.002562788,0.003075346,0,0.198188963,0.002562788,0,0,0,0,0,0,0,0,0,0,0
B-L-102_S66,B,Sept,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022440736,0,0,0,0,0,0,0,0,0,0.000448815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489616,0,0,0,0,0,0,0,0.950793586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001060835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004488147,0,0,0,0,0,0,0,0,0,0,0,0.002529683,0,0,0,0,0,0,0.001020033,0,0,0,0.001305643,0.000489616,0,0,0.01493329,0,0,0,0
B-L-103_S74,B,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021668409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964679912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002672244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003659812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003136982,0,0,0,0.002265598,0.001917044,0,0,0,0,0,0,0
EM-L-007_S82,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123516843,0,0,0,0,0,0,0,0,0,0,0.024094195,0,0,0,0,0,0,0,0,0,0,0,0,0.0048643,0,0,0,0,0,0,0,0.445333455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003864163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000545529,0,0,0,0,0,0,0.000863754,0.387143701,0,0,0,0.000454607,0,0,0,0,0,0,0.001772969,0,0,0,0,0.000454607,0,0,0.001682048,0,0,0,0,0.000500068,0,0,0,0,0.002954948,0.001954812,0
EM-L-009_S90,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121049889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547401336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000900175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322404889,0,0,0,0,0,0,0,0,0,0,0,0.00080542,0,0,0,0.001705595,0,0,0.001516085,0,0,0,0.001942484,0.000663287,0,0,0,0,0,0.00161084,0
EM-L-014_S3,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001940601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008268647,0.001096861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158538643,0,0,0,0,0,0,0,0,0.009703004,0,0,0,0,0,0.001856227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001349983,0.001940601,0.505315559,0,0,0,0,0,0,0,0,0.009449882,0,0,0,0,0,0,0.15119811,0,0,0,0,0,0,0,0.147401282,0,0,0,0,0.001940601,0,0
EM-L-015_S11,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05164667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000839382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847627512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003258776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075593739,0,0,0,0,0,0,0,0,0,0,0,0.001382511,0,0,0,0.003357527,0,0,0.000888757,0,0,0,0,0.010270083,0,0,0,0,0,0.005135042,0
EM-L-018_S19,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015414423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978003818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001196683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001082714,0,0,0,0,0,0,0,0.001282161,0,0,0,0,0,0,0,0,0.002279397,0,0,0,0,0,0,0,0,0,0.000740804,0,0,0,0,0,0,0,0,0,0,0,0
EM-L-021_S27,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037254327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914579055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047403931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000762687,0,0,0,0,0,0,0,0,0,0,0,0
EM-L-028_S35,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014506357,0,0,0,0,0,0,0,0.001877293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015189009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795887021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003157266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020394232,0,0,0,0,0,0,0.03216998,0,0,0,0,0,0,0,0,0.009983787,0,0,0,0,0,0,0,0,0,0.000938647,0,0,0,0.103933783,0,0,0,0,0,0,0.001962625,0
EM-L-047_S43,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09062297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699405505,0,0,0,0,0,0,0.000949193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004346306,0,0,0,0,0,0,0,0,0.013688365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999151,0,0,0,0,0,0,0,0.006344607,0,0,0,0,0,0,0,0,0,0,0,0.001598641,0,0,0,0,0,0,0.011290403,0,0,0,0.168456812,0.002298047,0,0,0,0,0,0,0
EM-L-049_S51,EM,Sept,Bombus.pascuorum,0,0,0,0,0,0,0,0.001912636,0,0,0,0,0,0,0,0,0,0,0,0,0.112537019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001419052,0,0,0,0,0,0,0,0.433798124,0,0,0,0,0,0,0,0,0,0,0,0.001233959,0,0,0,0,0.000925469,0.000925469,0,0,0.001357354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002467917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001048865,0.216251234,0,0,0,0,0,0,0,0,0,0,0,0.042941757,0,0,0,0.181021718,0,0,0.001542448,0,0,0,0,0,0,0,0,0,0,0.000616979,0
